"Rangaraya Medical College, KakinadaNTR University of Health Sciences, VijayWadaTypeGovernment InstituteManagementState AuthorityBeds1450Local DistinctionAU Local"
"Jaiprakash Hospital and Research Centre, Rourkela, Odisha-769004National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds307"
"Pandit Raghunath Murmu Medical College and Hospital, Mayurbhanj, Odisha-757107National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds563"
"Saheed Laxman Nayak Medical College and Hospital, Koraput, Odisha-764020National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds300"
"Amandeep Medicity, Amritsar, Punjab-143001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds200"
"District Hospital, Faridkot, Punjab-151203National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds100"
"Fortis Escorts Hospital, Amritsar, Punjab-143004National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds175"
"Hartej Hospital (Hartej Nursing Home), Amritsar, Punjab-143001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Livasa Hospital, Amritsar, Punjab-143001 (Prev. Ivy Hospital, Amritsar)National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Kabra Eye Hospital, Jaipur, Rajasthan-302006National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds50"
"Maitri Hospital, Kota, Rajasthan-324005National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds160"
"Apollo Specialty Hospital, Ayanambakkam, Tamil Nadu-600095National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds300"
"Cancer Institute (WIA), Adyar, Chennai, Tamil Nadu-600036National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds545"
"Chettinad Super Speciality Hospital, Kelambakkam, Tamil Nadu-603103National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Coimbatore Child Trust Hospitals, Coimbatore, Tamil Nadu-641005National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Erode Medical Centre, Erode, Tamil Nadu-638011National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Hindusthan Hospital, Udaiyampalayam, Coimbatore, Tamil Nadu-641028National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds200"
"CSI Mission Hospital, Neyyoor, Kanyakumari, Tamil Nadu-629802National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds412"
"Lakshmi Madhavan Hospital, Tirunelveli, Tamil Nadu-627003National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Rio Childrens Hospital, Madurai, Tamil Nadu-625020National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Syed Ammal Trust Hospital, Ramanathapuram, Tamil Nadu-623501National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds15"
"Thangam Hospital, Namakkal, Tamil Nadu-637001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Cure Well Hospital, Warangal, Telangana-506007National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"General Hospital, Khammam, Telangana-507002 (Prev. District Head Quarters Hospital, Khammam)National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds425"
"Main Hospital, The Singareni Colleries, Bhadradri Kothagudem, Telangana-507101National Board of Examinations in Medical SciencesTypeNBE - Public Sector InstituteManagementNational Board of ExaminationsBeds200"
"Renee Hospital, Karimnagar, Telangana-505001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"ESIC Hospital, Pandeypur, Varanasi, Uttar Pradesh-221002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds150"
"Fortune Hospital, Kanpur, Uttar Pradesh-208025National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds200"
"Gangasheel Advanced Medical Research Institute, Bareilly, Uttar Pradesh-243122National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Rani Durgavati Medical College, Banda, Uttar Pradesh-210001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds430"
"Government Medical College and Super Facility Hospital, Azamgarh, Uttar Pradesh-276128National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds550"
"Homi Bhabha Cancer Hospital, Varanasi, Uttar Pradesh-221002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds531"
"Maharaja Suhel Dev Medical College and Mahrishi Balark Hospital, Bahraich, Uttar Pradesh-271801National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds550"
"Pushpanjali Hospital and Research Centre, Agra, Uttar Pradesh-282002National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds350"
"Balurghat DH and SSH, Balurghat, West Bengal-733103National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Bhagirathi Neotia Woman And Child Care Centre, Kolkata, West Bengal-700017National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds125"
"Coochbehar Government Medical College and Hospital, Coochbehar, West Bengal-736101National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds410"
"Divisional Railway Hospital, Eastern Railway, Asansol, West Bengal-713301National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds220"
"Domkal Sub Divisional and Super Speciality Hospital, Domkal, Murshidabad, West Bengal-742303National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Kalna SD and SS Hospital, Purba Bardhaman, West Bengal-713409National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Khatra Sub Divisional Hospital, Khatra, West Bengal-722140National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Narayana Multispeciality Hospital, Howrah, West Bengal-711109National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds400"
"Narayana Multispeciality Hospital, North 24 Parganas, Kolkata, West Bengal-700127National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds195"
"Ranaghat Sub Division Hospital, Anulia, West Bengal, West Bengal-741255National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds250"
"Second Sight Southend Eye Centre, South 24 Parganas, West Bengal-743610National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds25"
"Walsh SDH, Serampore, Hooghly, West Bengal-712201National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds500"
"Government Medical College & ESIC Hospital, Coimbatore, TamilNaduThe Tamilnadu Dr. MGR Medical University,ChennaiTypeGovernment InstituteManagementState AuthorityBeds300"
"Government Medical College, ChandrapurMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds650"
"Acharya Harihar Regional Cancer Centre, CuttackUtkal UniversityTypeGovernment InstituteManagementState AuthorityBeds537"
"Gwalior Mansik Arogyashala, GwaliorMadhya Pradesh Medical Science University, JabalpurTypeGovernment InstituteManagementState AuthorityBeds50"
"Post Graduate Institute of Medical Education and Research & Capital Hospital, BhubaneswarUtkal UniversityTypeGovernment InstituteManagementState AuthorityBeds760"
"Medicover Hospitals, Near RTC Bus Stand, Kurnool, Andhra Pradesh-518004National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Medicover Hospitals, Maharanipeta, Visakhapatnam, Andhra Pradesh-530002 (Prev. MyCure Hospital, Visakhapatnam)National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Ford Hospital and Research Centre Pvt Ltd, Patna, Bihar-800027National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds105"
"Healthway Hospital, Old Goa, Goa-403402National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds175"
"Al-Aafia Civil Hospital, Nuh, Haryana-122108National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Sukhda Multi Specialty Hospital, Hisar, Haryana-125001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"District Hospital, Pulwama, Jammu and Kashmir-192301National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds200"
"District Hospital, Duderhama Ganderbal, Jammu and Kashmir-191201National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds200"
"Sub District Hospital, Sopore, Jammu and Kashmir-193201National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds200"
"Amar Hospital, Gangavathi, Karnataka-583227National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Basel Mission CSI Hospital, Gadag, Karnataka-582102National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds130"
"General Hospital, Chintamani, Karnataka-563125National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Prasad Netralaya Superspeciality Eye Hospital, Udupi, Karnataka-576101National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Apollo Adlux Hospital, Angamaly, Kerala-683576National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds300"
"Chaithanya Eye Hospital and Research Institute, Manjadi, Thiruvalla, Kerala-689105National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"IQRAA Hospital, Wayanad, Kerala-673592National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds430"
